,id,time,fuel
2215,PGT424_LIPE_LTFJ_20140912122000.scn,14:28:18,[60383.61717082]
2216,WZZ114_EGGW_LKPR_20140912195000.scn,22:38:30,[60547.52626954]
2217,AFL2352_UUEE_LOWW_20140912122500.scn,14:44:19,[66320.38311163]
2218,BEL724_LSGG_EBBR_20140912190500.scn,20:02:09,[22816.3771088]
2219,SWR779_EBBR_LSZH_20140912085400.scn,18:53:52,[62588.46175106]
2220,ROT608D_LRTR_LROP_20140912161000.scn,16:52:30,[117592.63950938]
2221,TFL219_EHAM_LGSM_20140912033000.scn,06:44:04,[58254.75692319]
2222,AUA381_LOWW_UKLL_20140912110000.scn,12:06:58,[16675.65335245]
2223,FPO551_LFRN_LFRB_20140912005500.scn,01:12:39,[51997.22409461]
2224,DTH3057_LFMH_DAAS_20140912143000.scn,16:30:40,[62134.64377426]
2225,BAW66Q_EGKK_GMMX_20140912140500.scn,16:08:12,[50809.31830676]
2226,AUA601_LOWW_UUDD_20140912080000.scn,10:13:10,[59123.35819871]
2227,BER717E_LOWG_EDDT_20140912125000.scn,13:40:15,[58136.93913207]
2228,DLH156_EDDF_EDDP_20140912072500.scn,08:06:43,[59026.20815619]
2229,SAS1842_LIRF_ESSA_20140912081000.scn,16:32:57,[59323.96202752]
2230,MIBID_LGIR_LGAV_20140912110000.scn,11:20:16,[283389.54430919]
2231,DLH1HU_EDDK_EDDM_20140912073000.scn,11:41:46,[62632.53008258]
2232,QTR022_EGCC_OTHH_20140912082500.scn,20:21:27,[156934.60235908]
2233,SHT2J_EGLL_EGCC_20140912075500.scn,08:32:42,[63212.98469494]
2234,CCA931_ZBAA_EDDF_20140912060000.scn,03:46:16,[206886.17947309]
2235,BEL7PC_EBBR_LIML_20140912143500.scn,15:27:01,[57858.51149885]
2236,NJE2FD_LIRA_LIEO_20140912120000.scn,12:56:16,[15106.77822239]
2237,SAS1042_ESSA_ESNQ_20140912095000.scn,11:10:43,[57301.93460481]
2238,OHY2160_EDDC_LTAI_20140912184000.scn,12:14:09,[65126.30696822]
2239,MON752A_EGKK_LTBS_20140912200000.scn,00:13:34,[172132.2738969]
2240,TAP803L_LIMC_LPPT_20140912094200.scn,21:23:33,[59070.21618165]
2241,DLH8PK_LHBP_EDDM_20140912181500.scn,07:38:04,[278958.79278208]
2242,SAS618_LSGG_EKCH_20140912180500.scn,01:26:28,[273188.22203116]
2243,VLG2473_GCRR_LEBL_20140912145000.scn,02:58:01,[57529.71711793]
2244,EZY92FN_LPPT_EGGP_20140912121500.scn,14:32:48,[55329.62101899]
2245,KLM59Z_EHAM_LSGG_20140912193000.scn,06:17:52,[57614.19602679]
2246,PGT4629_LTCJ_LTFJ_20140912083500.scn,20:56:03,[61951.68281054]
2247,ADH931_LICC_LIRP_20140912072000.scn,06:08:43,[61411.58751028]
2248,AEE929_LLBG_LGAV_20140912023000.scn,04:13:06,[60686.85990296]
2249,LBT7362_DTNH_LKPR_20140912104500.scn,07:09:49,[59171.70594116]
2250,AUI34L_UKLL_UKBB_20140912040000.scn,04:43:39,[63766.39413331]
2251,BLX328_LGKO_ESSA_20140912103000.scn,13:50:16,[134811.82422471]
2252,BAW4TM_EHRD_EGLL_20140912082000.scn,20:44:22,[59302.84278153]
2253,DLH08W_EDDF_LFPG_20140912100500.scn,16:27:55,[58717.86288624]
2254,TAP1015_LEMD_LPPT_20140912130000.scn,13:43:37,[16278.1512791]
2255,PRI5403_LFLL_LFPG_20140912003000.scn,01:09:22,[63926.65091358]
2256,TAY011_KJFK_EBLG_20140912140000.scn,20:46:58,[226985.62689441]
2257,AZA1572_LIEA_LIRF_20140912053000.scn,06:12:22,[62576.39481144]
2258,EXS79G_EGNM_LPMA_20140912132000.scn,09:47:27,[44909.46901009]
2259,EIN111_EINN_KJFK_20140912112000.scn,18:11:55,[75823.14385331]
2260,AFR234H_LFML_LIPZ_20140912082000.scn,09:14:06,[62124.60222023]
2261,GWI2807_BIKF_EDDS_20140912003000.scn,03:47:19,[53546.97684413]
2262,KLM1395_EHAM_ULLI_20140912104500.scn,13:10:45,[55214.47704628]
2263,AUA522D_LIPZ_LOWW_20140912085500.scn,17:51:49,[16789.78754712]
2264,RYR5008_GMMW_EDFH_20140912183500.scn,21:18:22,[59047.25509409]
2265,EZY471_EGAA_EGPF_20140912201000.scn,00:02:31,[59804.0287716]
2266,PGT424_LIPE_LTFJ_20140912122000.scn,14:28:18,[60388.19199811]
2267,WZZ114_EGGW_LKPR_20140912195000.scn,22:38:51,[60532.78141484]
2268,AFL2352_UUEE_LOWW_20140912122500.scn,14:44:12,[66314.95659401]
2269,BEL724_LSGG_EBBR_20140912190500.scn,20:02:03,[22821.25119219]
2270,SWR779_EBBR_LSZH_20140912085400.scn,18:53:54,[62586.92551449]
2271,ROT608D_LRTR_LROP_20140912161000.scn,16:52:30,[117596.50791422]
2272,TFL219_EHAM_LGSM_20140912033000.scn,06:44:04,[58238.81516017]
2273,AUA381_LOWW_UKLL_20140912110000.scn,12:07:03,[16675.49942906]
2274,FPO551_LFRN_LFRB_20140912005500.scn,01:12:42,[51996.32287087]
2275,DTH3057_LFMH_DAAS_20140912143000.scn,16:30:21,[62188.31706896]
2276,BAW66Q_EGKK_GMMX_20140912140500.scn,16:08:33,[50776.48555332]
2277,AUA601_LOWW_UUDD_20140912080000.scn,10:13:16,[59117.76169278]
2278,BER717E_LOWG_EDDT_20140912125000.scn,13:40:03,[58151.09130224]
2279,DLH156_EDDF_EDDP_20140912072500.scn,08:06:45,[59025.42085258]
2280,SAS1842_LIRF_ESSA_20140912081000.scn,16:32:45,[59341.54701604]
2281,MIBID_LGIR_LGAV_20140912110000.scn,11:20:27,[283379.79572073]
2282,DLH1HU_EDDK_EDDM_20140912073000.scn,11:41:46,[62629.68827061]
2283,QTR022_EGCC_OTHH_20140912082500.scn,20:22:06,[156861.42811709]
2284,SHT2J_EGLL_EGCC_20140912075500.scn,08:32:40,[63212.82214152]
2285,CCA931_ZBAA_EDDF_20140912060000.scn,03:49:28,[206373.80844157]
2286,BEL7PC_EBBR_LIML_20140912143500.scn,15:27:01,[57857.75377738]
2287,NJE2FD_LIRA_LIEO_20140912120000.scn,12:56:16,[15107.75588146]
2288,SAS1042_ESSA_ESNQ_20140912095000.scn,11:10:37,[57307.74541782]
2289,OHY2160_EDDC_LTAI_20140912184000.scn,12:13:55,[65144.98741941]
2290,MON752A_EGKK_LTBS_20140912200000.scn,00:14:00,[172063.70434721]
2291,TAP803L_LIMC_LPPT_20140912094200.scn,21:24:45,[59014.00606597]
2292,DLH8PK_LHBP_EDDM_20140912181500.scn,07:38:18,[278931.61192957]
2293,SAS618_LSGG_EKCH_20140912180500.scn,01:26:48,[273153.90116567]
2294,VLG2473_GCRR_LEBL_20140912145000.scn,02:55:10,[57627.34538092]
2295,EZY92FN_LPPT_EGGP_20140912121500.scn,14:33:10,[55315.42362179]
2296,KLM59Z_EHAM_LSGG_20140912193000.scn,06:17:36,[57654.28161956]
2297,PGT4629_LTCJ_LTFJ_20140912083500.scn,20:55:37,[61973.48831961]
2298,ADH931_LICC_LIRP_20140912072000.scn,06:08:24,[61427.06735427]
2299,AEE929_LLBG_LGAV_20140912023000.scn,04:13:37,[60646.36657349]
2300,LBT7362_DTNH_LKPR_20140912104500.scn,07:09:40,[59180.90912071]
2301,AUI34L_UKLL_UKBB_20140912040000.scn,04:43:40,[63770.57659289]
2302,BLX328_LGKO_ESSA_20140912103000.scn,13:48:51,[134914.28640902]
2303,BAW4TM_EHRD_EGLL_20140912082000.scn,20:45:00,[59272.32817346]
2304,DLH08W_EDDF_LFPG_20140912100500.scn,16:27:54,[58703.91311775]
2305,TAP1015_LEMD_LPPT_20140912130000.scn,13:43:37,[16286.28832815]
2306,PRI5403_LFLL_LFPG_20140912003000.scn,01:09:22,[63919.22674913]
2307,TAY011_KJFK_EBLG_20140912140000.scn,20:46:27,[227293.68775562]
2308,AZA1572_LIEA_LIRF_20140912053000.scn,06:12:19,[62569.96382119]
2309,EXS79G_EGNM_LPMA_20140912132000.scn,09:48:00,[44890.60931928]
2310,EIN111_EINN_KJFK_20140912112000.scn,18:16:19,[75623.95132694]
2311,AFR234H_LFML_LIPZ_20140912082000.scn,09:13:42,[62138.56245491]
2312,GWI2807_BIKF_EDDS_20140912003000.scn,03:46:37,[53593.03877409]
2313,KLM1395_EHAM_ULLI_20140912104500.scn,13:11:03,[55161.94063018]
2314,AUA522D_LIPZ_LOWW_20140912085500.scn,17:51:48,[16789.43591935]
2315,RYR5008_GMMW_EDFH_20140912183500.scn,21:17:48,[59054.56389637]
2316,EZY471_EGAA_EGPF_20140912201000.scn,00:02:31,[59803.57712974]
2317,PGT424_LIPE_LTFJ_20140912122000.scn,14:28:00,[60402.80017753]
2318,WZZ114_EGGW_LKPR_20140912195000.scn,22:37:40,[60581.00740892]
2319,AFL2352_UUEE_LOWW_20140912122500.scn,14:44:04,[66338.70164137]
2320,BEL724_LSGG_EBBR_20140912190500.scn,20:02:18,[22813.16467791]
2321,SWR779_EBBR_LSZH_20140912085400.scn,18:53:52,[62592.12579619]
2322,ROT608D_LRTR_LROP_20140912161000.scn,16:52:28,[117595.65308891]
2323,TFL219_EHAM_LGSM_20140912033000.scn,06:44:04,[58285.74175526]
2324,AUA381_LOWW_UKLL_20140912110000.scn,12:07:00,[16675.10185666]
2325,FPO551_LFRN_LFRB_20140912005500.scn,01:12:40,[51998.67517237]
2326,DTH3057_LFMH_DAAS_20140912143000.scn,16:30:46,[62129.98538261]
2327,BAW66Q_EGKK_GMMX_20140912140500.scn,16:07:58,[50805.9152301]
2328,AUA601_LOWW_UUDD_20140912080000.scn,10:14:01,[59093.78969698]
2329,BER717E_LOWG_EDDT_20140912125000.scn,13:39:54,[58150.22380542]
2330,DLH156_EDDF_EDDP_20140912072500.scn,08:06:45,[59042.17887369]
2331,SAS1842_LIRF_ESSA_20140912081000.scn,16:34:30,[59279.79446706]
2332,MIBID_LGIR_LGAV_20140912110000.scn,11:20:27,[283380.31476297]
2333,DLH1HU_EDDK_EDDM_20140912073000.scn,11:41:46,[62637.64010822]
2334,QTR022_EGCC_OTHH_20140912082500.scn,20:23:40,[156770.54607825]
2335,SHT2J_EGLL_EGCC_20140912075500.scn,08:32:45,[63210.86582366]
2336,CCA931_ZBAA_EDDF_20140912060000.scn,03:48:42,[206522.30257603]
2337,BEL7PC_EBBR_LIML_20140912143500.scn,15:27:01,[57866.58545362]
2338,NJE2FD_LIRA_LIEO_20140912120000.scn,12:56:13,[15112.79331853]
2339,SAS1042_ESSA_ESNQ_20140912095000.scn,11:10:07,[57322.07769909]
2340,OHY2160_EDDC_LTAI_20140912184000.scn,12:13:54,[65145.04160106]
2341,MON752A_EGKK_LTBS_20140912200000.scn,00:13:21,[172194.1854962]
2342,TAP803L_LIMC_LPPT_20140912094200.scn,21:23:24,[59098.18515557]
2343,DLH8PK_LHBP_EDDM_20140912181500.scn,07:38:12,[278936.77108847]
2344,SAS618_LSGG_EKCH_20140912180500.scn,01:27:06,[273124.873407]
2345,VLG2473_GCRR_LEBL_20140912145000.scn,02:59:03,[57495.33379119]
2346,EZY92FN_LPPT_EGGP_20140912121500.scn,14:34:00,[55280.57031086]
2347,KLM59Z_EHAM_LSGG_20140912193000.scn,06:17:45,[57618.70257192]
2348,PGT4629_LTCJ_LTFJ_20140912083500.scn,20:55:51,[61976.95642806]
2349,ADH931_LICC_LIRP_20140912072000.scn,06:08:22,[61436.30975978]
2350,AEE929_LLBG_LGAV_20140912023000.scn,04:13:06,[60676.11948858]
2351,LBT7362_DTNH_LKPR_20140912104500.scn,07:09:31,[59189.73535436]
2352,AUI34L_UKLL_UKBB_20140912040000.scn,04:43:39,[63758.17366001]
2353,BLX328_LGKO_ESSA_20140912103000.scn,13:49:10,[134913.45791309]
2354,BAW4TM_EHRD_EGLL_20140912082000.scn,20:44:46,[59287.29706517]
2355,DLH08W_EDDF_LFPG_20140912100500.scn,16:27:54,[58720.35648346]
2356,TAP1015_LEMD_LPPT_20140912130000.scn,13:43:37,[16284.55390332]
2357,PRI5403_LFLL_LFPG_20140912003000.scn,01:09:24,[63911.40916151]
2358,TAY011_KJFK_EBLG_20140912140000.scn,20:46:46,[226896.32444064]
2359,AZA1572_LIEA_LIRF_20140912053000.scn,06:12:18,[62570.98330679]
2360,EXS79G_EGNM_LPMA_20140912132000.scn,09:47:40,[44960.62412561]
2361,EIN111_EINN_KJFK_20140912112000.scn,18:11:40,[75832.49856164]
2362,AFR234H_LFML_LIPZ_20140912082000.scn,09:14:10,[62121.27982394]
2363,GWI2807_BIKF_EDDS_20140912003000.scn,03:46:37,[53585.5412637]
2364,KLM1395_EHAM_ULLI_20140912104500.scn,13:10:34,[55217.29989627]
2365,AUA522D_LIPZ_LOWW_20140912085500.scn,17:51:52,[16790.56999524]
2366,RYR5008_GMMW_EDFH_20140912183500.scn,21:18:09,[59054.08779017]
2367,EZY471_EGAA_EGPF_20140912201000.scn,00:02:31,[59803.60276898]
2368,PGT424_LIPE_LTFJ_20140912122000.scn,14:28:43,[60373.38537344]
2369,WZZ114_EGGW_LKPR_20140912195000.scn,22:38:36,[60546.74845429]
2370,AFL2352_UUEE_LOWW_20140912122500.scn,14:44:18,[66316.54090505]
2371,BEL724_LSGG_EBBR_20140912190500.scn,20:01:58,[22818.4958339]
2372,SWR779_EBBR_LSZH_20140912085400.scn,18:53:55,[62580.85308484]
2373,ROT608D_LRTR_LROP_20140912161000.scn,16:52:30,[117591.8776948]
2374,TFL219_EHAM_LGSM_20140912033000.scn,06:44:04,[58238.72556331]
2375,AUA381_LOWW_UKLL_20140912110000.scn,12:06:58,[16675.96486485]
2376,FPO551_LFRN_LFRB_20140912005500.scn,01:12:48,[51992.5865408]
2377,DTH3057_LFMH_DAAS_20140912143000.scn,16:30:40,[62137.61755914]
2378,BAW66Q_EGKK_GMMX_20140912140500.scn,16:07:42,[50845.25631909]
2379,AUA601_LOWW_UUDD_20140912080000.scn,10:13:21,[59116.27444699]
2380,BER717E_LOWG_EDDT_20140912125000.scn,13:39:57,[58152.33388102]
2381,DLH156_EDDF_EDDP_20140912072500.scn,08:06:46,[59022.8355805]
2382,SAS1842_LIRF_ESSA_20140912081000.scn,16:32:51,[59341.44479367]
2383,MIBID_LGIR_LGAV_20140912110000.scn,11:20:25,[283365.10448755]
2384,DLH1HU_EDDK_EDDM_20140912073000.scn,11:41:46,[62633.26118319]
2385,QTR022_EGCC_OTHH_20140912082500.scn,20:23:30,[156751.43946226]
2386,SHT2J_EGLL_EGCC_20140912075500.scn,08:32:43,[63212.25251853]
2387,CCA931_ZBAA_EDDF_20140912060000.scn,03:49:43,[206316.04549068]
2388,BEL7PC_EBBR_LIML_20140912143500.scn,15:27:01,[57842.0831944]
2389,NJE2FD_LIRA_LIEO_20140912120000.scn,12:56:16,[15110.83216961]
2390,SAS1042_ESSA_ESNQ_20140912095000.scn,11:10:55,[57304.46439025]
2391,OHY2160_EDDC_LTAI_20140912184000.scn,12:14:22,[65128.91818245]
2392,MON752A_EGKK_LTBS_20140912200000.scn,00:14:16,[172078.79887208]
2393,TAP803L_LIMC_LPPT_20140912094200.scn,21:23:24,[59080.94016438]
2394,DLH8PK_LHBP_EDDM_20140912181500.scn,07:38:21,[278930.34579945]
2395,SAS618_LSGG_EKCH_20140912180500.scn,01:27:22,[273082.67495084]
2396,VLG2473_GCRR_LEBL_20140912145000.scn,02:58:10,[57525.65481864]
2397,EZY92FN_LPPT_EGGP_20140912121500.scn,14:32:30,[55342.93564922]
2398,KLM59Z_EHAM_LSGG_20140912193000.scn,06:17:36,[57639.9222766]
2399,PGT4629_LTCJ_LTFJ_20140912083500.scn,20:55:58,[61958.51220915]
2400,ADH931_LICC_LIRP_20140912072000.scn,06:08:22,[61437.38179181]
2401,AEE929_LLBG_LGAV_20140912023000.scn,04:13:15,[60654.93674981]
2402,LBT7362_DTNH_LKPR_20140912104500.scn,07:09:34,[59181.12740987]
2403,AUI34L_UKLL_UKBB_20140912040000.scn,04:43:36,[63776.92581628]
2404,BLX328_LGKO_ESSA_20140912103000.scn,13:49:04,[134895.52066408]
2405,BAW4TM_EHRD_EGLL_20140912082000.scn,20:44:49,[59284.14719838]
2406,DLH08W_EDDF_LFPG_20140912100500.scn,16:27:55,[58709.25852964]
2407,TAP1015_LEMD_LPPT_20140912130000.scn,13:43:37,[16281.21077475]
2408,PRI5403_LFLL_LFPG_20140912003000.scn,01:09:22,[63918.97486395]
2409,TAY011_KJFK_EBLG_20140912140000.scn,20:46:37,[227150.26252857]
2410,AZA1572_LIEA_LIRF_20140912053000.scn,06:12:22,[62575.10077562]
2411,EXS79G_EGNM_LPMA_20140912132000.scn,09:47:48,[44883.36764546]
2412,EIN111_EINN_KJFK_20140912112000.scn,18:12:34,[75791.17210014]
2413,AFR234H_LFML_LIPZ_20140912082000.scn,09:14:07,[62125.17149523]
2414,GWI2807_BIKF_EDDS_20140912003000.scn,03:46:36,[53576.18325497]
2415,KLM1395_EHAM_ULLI_20140912104500.scn,13:10:36,[55219.95714765]
2416,AUA522D_LIPZ_LOWW_20140912085500.scn,17:51:49,[16789.48841224]
2417,RYR5008_GMMW_EDFH_20140912183500.scn,21:18:16,[59046.66542872]
2418,EZY471_EGAA_EGPF_20140912201000.scn,00:02:31,[59803.60740374]
2419,PGT424_LIPE_LTFJ_20140912122000.scn,14:28:18,[60389.06690544]
2420,WZZ114_EGGW_LKPR_20140912195000.scn,22:38:09,[60559.10724251]
2421,AFL2352_UUEE_LOWW_20140912122500.scn,14:44:15,[66338.18888326]
2422,BEL724_LSGG_EBBR_20140912190500.scn,20:02:21,[22812.64074635]
2423,SWR779_EBBR_LSZH_20140912085400.scn,18:53:52,[62595.2656593]
2424,ROT608D_LRTR_LROP_20140912161000.scn,16:52:21,[117611.82454457]
2425,TFL219_EHAM_LGSM_20140912033000.scn,06:44:04,[58288.10451244]
2426,AUA381_LOWW_UKLL_20140912110000.scn,12:06:58,[16675.76570316]
2427,FPO551_LFRN_LFRB_20140912005500.scn,01:12:48,[51993.1369631]
2428,DTH3057_LFMH_DAAS_20140912143000.scn,16:30:22,[62150.91469455]
2429,BAW66Q_EGKK_GMMX_20140912140500.scn,16:08:31,[50778.52574229]
2430,AUA601_LOWW_UUDD_20140912080000.scn,10:14:34,[59072.65893966]
2431,BER717E_LOWG_EDDT_20140912125000.scn,13:39:46,[58160.65983396]
2432,DLH156_EDDF_EDDP_20140912072500.scn,08:06:42,[59037.55645582]
2433,SAS1842_LIRF_ESSA_20140912081000.scn,16:32:34,[59347.64942965]
2434,MIBID_LGIR_LGAV_20140912110000.scn,11:20:22,[283374.98458913]
2435,DLH1HU_EDDK_EDDM_20140912073000.scn,11:41:43,[62642.15851449]
2436,QTR022_EGCC_OTHH_20140912082500.scn,20:24:45,[156676.63872817]
2437,SHT2J_EGLL_EGCC_20140912075500.scn,08:32:51,[63206.75800373]
2438,CCA931_ZBAA_EDDF_20140912060000.scn,03:45:58,[206922.99203004]
2439,BEL7PC_EBBR_LIML_20140912143500.scn,15:27:03,[57868.42770586]
2440,NJE2FD_LIRA_LIEO_20140912120000.scn,12:56:16,[15104.53223051]
2441,SAS1042_ESSA_ESNQ_20140912095000.scn,11:10:10,[57321.75698374]
2442,OHY2160_EDDC_LTAI_20140912184000.scn,12:13:31,[65172.1017867]
2443,MON752A_EGKK_LTBS_20140912200000.scn,00:13:31,[172130.58566013]
2444,TAP803L_LIMC_LPPT_20140912094200.scn,21:23:43,[59055.76773839]
2445,DLH8PK_LHBP_EDDM_20140912181500.scn,07:38:31,[278891.10567597]
2446,SAS618_LSGG_EKCH_20140912180500.scn,01:27:00,[273138.79353369]
2447,VLG2473_GCRR_LEBL_20140912145000.scn,02:56:22,[57581.36308357]
2448,EZY92FN_LPPT_EGGP_20140912121500.scn,14:33:52,[55290.81789626]
2449,KLM59Z_EHAM_LSGG_20140912193000.scn,06:17:30,[57638.84165411]
2450,PGT4629_LTCJ_LTFJ_20140912083500.scn,20:56:13,[61940.79446221]
2451,ADH931_LICC_LIRP_20140912072000.scn,06:08:18,[61445.96818294]
2452,AEE929_LLBG_LGAV_20140912023000.scn,04:13:39,[60642.94903913]
2453,LBT7362_DTNH_LKPR_20140912104500.scn,07:09:30,[59199.05147128]
2454,AUI34L_UKLL_UKBB_20140912040000.scn,04:43:39,[63769.40927821]
2455,BLX328_LGKO_ESSA_20140912103000.scn,13:49:03,[134911.84730226]
2456,BAW4TM_EHRD_EGLL_20140912082000.scn,20:44:21,[59305.57359734]
2457,DLH08W_EDDF_LFPG_20140912100500.scn,16:27:55,[58730.08801343]
2458,TAP1015_LEMD_LPPT_20140912130000.scn,13:43:39,[16280.96291893]
2459,PRI5403_LFLL_LFPG_20140912003000.scn,01:09:22,[63918.05871262]
2460,TAY011_KJFK_EBLG_20140912140000.scn,20:47:03,[227023.24931917]
2461,AZA1572_LIEA_LIRF_20140912053000.scn,06:12:19,[62569.98043208]
2462,EXS79G_EGNM_LPMA_20140912132000.scn,09:48:06,[44933.97989642]
2463,EIN111_EINN_KJFK_20140912112000.scn,18:11:55,[75825.4578464]
2464,AFR234H_LFML_LIPZ_20140912082000.scn,09:14:00,[62129.69950873]
2465,GWI2807_BIKF_EDDS_20140912003000.scn,03:47:06,[53545.19821768]
2466,KLM1395_EHAM_ULLI_20140912104500.scn,13:10:52,[55183.79008123]
2467,AUA522D_LIPZ_LOWW_20140912085500.scn,17:51:49,[16789.39300741]
2468,RYR5008_GMMW_EDFH_20140912183500.scn,21:18:31,[59046.65751893]
2469,EZY471_EGAA_EGPF_20140912201000.scn,00:02:31,[59803.59132164]
2470,PGT424_LIPE_LTFJ_20140912122000.scn,14:27:37,[60414.87686213]
2471,WZZ114_EGGW_LKPR_20140912195000.scn,22:39:12,[60516.95076795]
2472,AFL2352_UUEE_LOWW_20140912122500.scn,14:44:27,[66316.77968157]
2473,BEL724_LSGG_EBBR_20140912190500.scn,20:02:06,[22818.09985038]
2474,SWR779_EBBR_LSZH_20140912085400.scn,18:53:55,[62581.66141952]
2475,ROT608D_LRTR_LROP_20140912161000.scn,16:52:22,[117605.51671502]
2476,TFL219_EHAM_LGSM_20140912033000.scn,06:44:04,[58245.46541488]
2477,AUA381_LOWW_UKLL_20140912110000.scn,12:06:58,[16676.09144932]
2478,FPO551_LFRN_LFRB_20140912005500.scn,01:12:27,[52004.83249724]
2479,DTH3057_LFMH_DAAS_20140912143000.scn,16:30:22,[62158.42160711]
2480,BAW66Q_EGKK_GMMX_20140912140500.scn,16:07:57,[50846.48733709]
2481,AUA601_LOWW_UUDD_20140912080000.scn,10:13:21,[59119.163498]
2482,BER717E_LOWG_EDDT_20140912125000.scn,13:39:55,[58156.74394734]
2483,DLH156_EDDF_EDDP_20140912072500.scn,08:06:43,[59022.89984857]
2484,SAS1842_LIRF_ESSA_20140912081000.scn,16:33:39,[59310.35036601]
2485,MIBID_LGIR_LGAV_20140912110000.scn,11:20:24,[283363.73403083]
2486,DLH1HU_EDDK_EDDM_20140912073000.scn,11:41:45,[62630.92361988]
2487,QTR022_EGCC_OTHH_20140912082500.scn,20:24:46,[156644.06609937]
2488,SHT2J_EGLL_EGCC_20140912075500.scn,08:32:55,[63202.45678349]
2489,CCA931_ZBAA_EDDF_20140912060000.scn,03:44:43,[207085.36059232]
2490,BEL7PC_EBBR_LIML_20140912143500.scn,15:27:03,[57832.88911728]
2491,NJE2FD_LIRA_LIEO_20140912120000.scn,12:56:16,[15107.64028915]
2492,SAS1042_ESSA_ESNQ_20140912095000.scn,11:10:24,[57314.4319803]
2493,OHY2160_EDDC_LTAI_20140912184000.scn,12:14:00,[65126.26793186]
2494,MON752A_EGKK_LTBS_20140912200000.scn,00:13:21,[172125.74018618]
2495,TAP803L_LIMC_LPPT_20140912094200.scn,21:23:43,[59058.13303901]
2496,DLH8PK_LHBP_EDDM_20140912181500.scn,07:38:10,[278948.94598035]
2497,SAS618_LSGG_EKCH_20140912180500.scn,01:28:28,[272954.79755959]
2498,VLG2473_GCRR_LEBL_20140912145000.scn,02:58:15,[57517.76337005]
2499,EZY92FN_LPPT_EGGP_20140912121500.scn,14:32:06,[55352.26504806]
2500,KLM59Z_EHAM_LSGG_20140912193000.scn,06:17:36,[57639.04157874]
2501,PGT4629_LTCJ_LTFJ_20140912083500.scn,20:55:51,[61964.6613277]
2502,ADH931_LICC_LIRP_20140912072000.scn,06:08:58,[61406.73391735]
2503,AEE929_LLBG_LGAV_20140912023000.scn,04:13:10,[60667.95101508]
2504,LBT7362_DTNH_LKPR_20140912104500.scn,07:09:15,[59188.5711886]
2505,AUI34L_UKLL_UKBB_20140912040000.scn,04:43:37,[63764.49773488]
2506,BLX328_LGKO_ESSA_20140912103000.scn,13:50:07,[134817.10991125]
2507,BAW4TM_EHRD_EGLL_20140912082000.scn,20:44:57,[59281.59190389]
2508,DLH08W_EDDF_LFPG_20140912100500.scn,16:27:54,[58705.82390516]
2509,TAP1015_LEMD_LPPT_20140912130000.scn,13:43:36,[16286.21790972]
2510,PRI5403_LFLL_LFPG_20140912003000.scn,01:09:22,[63917.83765373]
2511,TAY011_KJFK_EBLG_20140912140000.scn,20:46:40,[226921.97731593]
2512,AZA1572_LIEA_LIRF_20140912053000.scn,06:12:22,[62578.31830171]
2513,EXS79G_EGNM_LPMA_20140912132000.scn,09:47:39,[44862.11323188]
2514,EIN111_EINN_KJFK_20140912112000.scn,18:14:01,[75729.53294491]
2515,AFR234H_LFML_LIPZ_20140912082000.scn,09:14:13,[62121.6716911]
2516,GWI2807_BIKF_EDDS_20140912003000.scn,03:46:36,[53570.96708415]
2517,KLM1395_EHAM_ULLI_20140912104500.scn,13:10:34,[55212.02375078]
2518,AUA522D_LIPZ_LOWW_20140912085500.scn,17:51:52,[16790.05896576]
2519,RYR5008_GMMW_EDFH_20140912183500.scn,21:18:10,[59044.14226011]
2520,EZY471_EGAA_EGPF_20140912201000.scn,00:02:31,[59803.57976983]
2521,PGT424_LIPE_LTFJ_20140912122000.scn,14:28:13,[60388.83069227]
2522,WZZ114_EGGW_LKPR_20140912195000.scn,22:38:15,[60556.33885414]
2523,AFL2352_UUEE_LOWW_20140912122500.scn,14:44:16,[66319.99025109]
2524,BEL724_LSGG_EBBR_20140912190500.scn,20:02:01,[22819.70871914]
2525,SWR779_EBBR_LSZH_20140912085400.scn,18:53:51,[62588.71202555]
2526,ROT608D_LRTR_LROP_20140912161000.scn,16:52:30,[117589.83682123]
2527,TFL219_EHAM_LGSM_20140912033000.scn,06:44:04,[58300.94441419]
2528,AUA381_LOWW_UKLL_20140912110000.scn,12:07:01,[16675.55626554]
2529,FPO551_LFRN_LFRB_20140912005500.scn,01:12:43,[51997.42809171]
2530,DTH3057_LFMH_DAAS_20140912143000.scn,16:30:19,[62165.03969336]
2531,BAW66Q_EGKK_GMMX_20140912140500.scn,16:08:28,[50768.64191613]
2532,AUA601_LOWW_UUDD_20140912080000.scn,10:13:30,[59110.84438122]
2533,BER717E_LOWG_EDDT_20140912125000.scn,13:40:10,[58137.8952623]
2534,DLH156_EDDF_EDDP_20140912072500.scn,08:06:45,[59034.77161416]
2535,SAS1842_LIRF_ESSA_20140912081000.scn,16:33:28,[59312.01725245]
2536,MIBID_LGIR_LGAV_20140912110000.scn,11:20:30,[283373.46203267]
2537,DLH1HU_EDDK_EDDM_20140912073000.scn,11:41:46,[62644.5061909]
2538,QTR022_EGCC_OTHH_20140912082500.scn,20:22:55,[156820.03336819]
2539,SHT2J_EGLL_EGCC_20140912075500.scn,08:32:34,[63218.5385703]
2540,CCA931_ZBAA_EDDF_20140912060000.scn,03:49:03,[206443.49275671]
2541,BEL7PC_EBBR_LIML_20140912143500.scn,15:27:01,[57876.69379219]
